GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,750.0,750 [380-1200],380.0,1200.0
TB_e_inc_num_014,Number of incident tuberculosis cases in children aged 0 - 14,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-in-children-aged-0---14,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,34000.0,34 000 [19 000-50 000],19000.0,50000.0
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,,,,339.0,339,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,,,,83.0,83,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,920.0,920,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,82.0,82 [62-110],62.0,110.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,95.0,95,,
TB_e_inc_rr_num,Estimated number of MDR/RR-TB incident cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-mdr-rr-tb-incident-cases,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,3100.0,3100 [2000-4200],2000.0,4200.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,1999,1999,1999,SEAR,South-East Asia,BGD,Bangladesh,,,,79.0,79,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,74.0,74,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,,,,63.0,63,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,,,,650.0,650 [330-1100],330.0,1100.0
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,50.0,50,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,230081.0,230 081,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,,,,72.0,72,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,,,,307000.0,307 000 [224 000-404 000],224000.0,404000.0
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,,,,69.0,69,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,,,,75.0,75,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,,,,74.0,74,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,97.0,97,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,,,,470.0,470 [240-780],240.0,780.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,1998,1998,1998,SEAR,South-East Asia,BGD,Bangladesh,,,,77.0,77,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-xdr-tb-cases,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,,,,25.0,25,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,,,,180.0,180 [92-300],92.0,300.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,2.8,2.8,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,0.42,0.42 [0.21-0.7],0.21,0.7
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,1113.0,1113,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-xdr-tb-cases,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,,,,0.0,0,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,,,,0.2,0.2 [0.1-0.33],0.1,0.33
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,88.0,88,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,94.0,94,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,1995,1995,1995,SEAR,South-East Asia,BGD,Bangladesh,,,,75.0,75,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,,,,75557.0,75 557,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,,,,0.08,0.08 [0.04-0.13],0.04,0.13
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,94.0,94,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,,,,520.0,520 [270-870],270.0,870.0
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,88.0,88,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,,,,73.0,73,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,1999,1999,1999,SEAR,South-East Asia,BGD,Bangladesh,,,,64.0,64,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,221.0,221 [161-291],161.0,291.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,94.0,94,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2006,2006,2006,SEAR,South-East Asia,BGD,Bangladesh,,,,45.0,45 [34-62],34.0,62.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,346000.0,346 000 [252 000-455 000],252000.0,455000.0
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,73.0,73,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-xdr-tb-cases,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,83.0,83,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,368000.0,368 000 [268 000-484 000],268000.0,484000.0
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,0.43,0.43 [0.22-0.71],0.22,0.71
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,,,,83485.0,83 485,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,68.0,68 [51-93],51.0,93.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,0.1,<0.1,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,0.4,0.4 [0.2-0.66],0.2,0.66
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,,,,303000.0,303 000 [220 000-398 000],220000.0,398000.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,,,,312000.0,312 000 [227 000-410 000],227000.0,410000.0
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,1243.0,1243,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,1601.0,1601,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,314180.0,314 180,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,0.43,0.43 [0.22-0.71],0.22,0.71
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,37.0,37,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-xdr-tb-cases,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,86.0,86,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,222248.0,222 248,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,1328.0,1328,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,,,,76302.0,76 302,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,24.0,24,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,1996,1996,1996,SEAR,South-East Asia,BGD,Bangladesh,,,,57.0,57,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,86.0,86,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,,,,4.3,4.3,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,,,,0.56,0.56,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,0.43,0.43 [0.22-0.71],0.22,0.71
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,,,,221.0,221 [161-291],161.0,291.0
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,,,,81.0,81,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,969.0,969,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,1027.0,1027,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,,,,221.0,221 [161-291],161.0,291.0
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2006,2006,2006,SEAR,South-East Asia,BGD,Bangladesh,,,,77.0,77,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,,,,0.9,0.9,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,,,,140.0,140 [73-240],73.0,240.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,93.0,93,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,154358.0,154 358,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,,,,230.0,230 [120-380],120.0,380.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,2.4,2.4,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-xdr-tb-cases,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,0.0,0,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,,,,334000.0,334 000 [243 000-439 000],243000.0,439000.0
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,78.0,78,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,2156.0,2156,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,,,,83.0,83,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,,,,0.42,0.42 [0.21-0.7],0.21,0.7
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,,,,79.0,79,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,,,,331000.0,331 000 [241 000-435 000],241000.0,435000.0
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,1.0,1,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,62.0,62,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,37.0,37,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,,,,0.29,0.29 [0.14-0.47],0.14,0.47
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,75.0,75,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,68.0,68,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,,,,46.0,46 [35-63],35.0,63.0
TB_e_inc_rr_num,Estimated number of MDR/RR-TB incident cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-mdr-rr-tb-incident-cases,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,2600.0,2600 [1800-3400],1800.0,3400.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,0.1,<0.1,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,519.0,519,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,,,,0.1,0.1 [0.05-0.17],0.05,0.17
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-xdr-tb-cases,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,74.0,74,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,,,,31.0,31 [24-43],24.0,43.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,1.2,1.2,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,,,,151062.0,151 062,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,0.1,<0.1,,
